"time","trans","density","avg_degree","avg_nbet","avg_evc"
1,1,0.111111111111111,0.888888888888889,0,0.314269680527354
2,1,0.111111111111111,0.888888888888889,0,0.314269680527354
3,0,0.138888888888889,1.11111111111111,0.00396825396825397,0.192450089729875
4,0,0.166666666666667,1.33333333333333,0.0198412698412698,0.216277553259118
5,0,0.166666666666667,1.33333333333333,0.0198412698412698,0.216277553259118
6,0,0.194444444444444,1.55555555555556,0.138888888888889,0.279515169418653
7,0,0.222222222222222,1.77777777777778,0.142857142857143,0.302162958864887
8,0,0.277777777777778,2.22222222222222,0.222222222222222,0.29971587403953
9,0.176470588235294,0.305555555555556,2.44444444444444,0.142857142857143,0.313330824448211
10,0,0.305555555555556,2.44444444444444,0.150793650793651,0.319341851048176
11,0,0.333333333333333,2.66666666666667,0.134920634920635,0.322091717554609
12,0.111111111111111,0.361111111111111,2.88888888888889,0.115079365079365,0.32067978562749
13,0.307692307692308,0.416666666666667,3.33333333333333,0.0952380952380952,0.31969691155715
14,0.365853658536585,0.416666666666667,3.33333333333333,0.0992063492063492,0.318710441425652
15,0.46551724137931,0.5,4,0.0793650793650794,0.32601394968545
16,0.46875,0.527777777777778,4.22222222222222,0.0714285714285714,0.327162947941544
17,0.635294117647059,0.583333333333333,4.66666666666667,0.0634920634920635,0.319787362447855
18,0.594059405940594,0.638888888888889,5.11111111111111,0.0515873015873016,0.327603691463024
19,0.612244897959184,0.638888888888889,5.11111111111111,0.0515873015873016,0.329653447164789
20,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
21,0.616822429906542,0.666666666666667,5.33333333333333,0.0476190476190476,0.330259969758154
22,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
23,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
24,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
25,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
26,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
27,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
28,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
29,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
30,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
31,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
32,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
33,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
34,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
35,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
36,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
37,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
38,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
39,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
40,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
41,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
42,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
43,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
44,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
45,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
46,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
47,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
48,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
49,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
50,0.581632653061224,0.638888888888889,5.11111111111111,0.0515873015873016,0.328819891273291
